"Item"      ,"Indicators" ,"Status"       ,"Description"                         ,"Part Status" ,"Order Qty" ,"Shortage Date" ,"Multi-sourced" ,"Part Type Code" ,"Manufacturing LT" ,"Product Family" ,"Material Type" ,"Replenishement LT" ,"LT offset" ,"Max Order Qty" ,"Min Order Qty" ,"Multiple order qty" ,"Container Qty" ,"Phase-in"   ,"Phase-out"  ,"UOM" ,"Report Field 1"     ,"Report Field 2" ,"Report Field 3" ,"Report Field 4" ,"Report Field 5" ,"Report Field 6" ,"Report Field 7" ,"Report Field 8" ,"Report Field 9" ,"Report Field 10" ,"Planner Code" ,"Supplier Code" ,"Order Value" ,"Original Order Qty" ,"On-hand Qty" ,"Excess Qty" ,"Shortage Quantity" ,"Special Demand" ,"Planned Receipt" ,"Material" ,"Capacity" ,"Flagged" ,"RTO Priority" ,"Rule"   ,"Resource ID"        ,"Work Center Code" ,"WC Supplier Code" ,"Ordering Group"                      ,"Production Version" ,"Supply type"  ,"Location" ,"Reference"                ,"Settings"
"550051919" ,""           ,"YELLOWVOLUME" ,"Suzuki Gear Oil 75W_12*1L_A231"      ,"02"          ,"1"         ,""              ,"true"          ,"FPF"            ,""                 ,"YPAC"           ,"F"             ,"5"                 ,"0"         ,"0"             ,"1"             ,"1"                  ,"1"             ,"1900-01-01" ,"2999-01-01" ,"KAR" ,"001F3217002XJ5A231" ,"0.0133747"      ,"X1"             ,"X"              ,"1"              ,""               ,""               ,"EX"             ,"APME"           ,""                ,"185"          ,"I480"          ,"1574.73"     ,"1"                  ,""            ,"0"          ,"0"                 ,"true"           ,"2022-03-07"      ,"No"       ,"NA"       ,"false"   ,"5"            ,"BUFFER" ,""                   ,""                 ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"I477"     ,"SHELLLUBES2802229822"     ,"LOC~I477~ITEM~550051919~SUP~I480~REF~SHELLLUBES2802229822"
"550047085" ,""           ,"YELLOWVOLUME" ,"Omala S4 GXV 320_1*1000L_A1P5"       ,"02"          ,"1"         ,""              ,"false"         ,"FPF"            ,""                 ,"YPAC"           ,"F"             ,"8"                 ,"0"         ,"0"             ,"1"             ,"1"                  ,"1"             ,"1900-01-01" ,"2999-01-01" ,"EA"  ,"001F8459002VJWA1P5" ,"1.1888484"      ,"X1"             ,"X"              ,"1"              ,""               ,""               ,"ZI"             ,"ERA"            ,""                ,"185"          ,"D236"          ,"3998.11"     ,"1"                  ,""            ,"0"          ,"0"                 ,"true"           ,"2022-03-10"      ,"NA"       ,"Yes"      ,"false"   ,"5"            ,"BUFFER" ,"HBWSTORAGE"         ,"HBWSTORAGE"       ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"E302"     ,"SHELLLUBES2802228023"     ,"LOC~E302~ITEM~550047085~SUP~D236~REF~SHELLLUBES2802228023"
"550047250" ,""           ,"GREENVOLUME"  ,"Rim R4L 15W40 CK4_1*1000L_A246"      ,"02"          ,"1"         ,""              ,"false"         ,"FPF"            ,""                 ,"YPAC"           ,"F"             ,"2"                 ,"0"         ,"0"             ,"28"            ,"1"                  ,"1"             ,"1900-01-01" ,"2999-01-01" ,"EA"  ,"001G1641002VJWA246" ,"1.1888484"      ,"X1"             ,"X"              ,"1"              ,""               ,""               ,"ZI"             ,"ERA"            ,""                ,"185"          ,"F254"          ,"1206.21"     ,"0"                  ,""            ,"0"          ,"0"                 ,"true"           ,"2022-03-02"      ,"NA"       ,"NA"       ,"false"   ,"5"            ,"BUFFER" ,""                   ,""                 ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"F477"     ,"SHELLLUBES28022215307"    ,"LOC~F477~ITEM~550047250~SUP~F254~REF~SHELLLUBES28022215307"
"550047463" ,""           ,"RTO"          ,"Omala S4 GXV 460_1*209L_A227"        ,"02"          ,"1"         ,""              ,"true"          ,"MTO"            ,""                 ,"YPAC"           ,"F"             ,"4"                 ,"0"         ,"0"             ,"1"             ,"1"                  ,"4"             ,"1900-01-01" ,"2999-01-01" ,"EA"  ,"001F8460002VSHA227" ,"0.0000686"      ,"Z2"             ,"X"              ,"1"              ,""               ,""               ,"EX"             ,"APME"           ,""                ,"185"          ,"I087"          ,"1131.72"     ,"1"                  ,""            ,"0"          ,"-0.3125"           ,"true"           ,"2022-03-04"      ,"NA"       ,"NA"       ,"false"   ,"5"            ,"RTO"    ,""                   ,""                 ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"I009"     ,"SHELLLUBES2802228126"     ,"LOC~I009~ITEM~550047463~SUP~I087~REF~SHELLLUBES2802228126"
"550047673" ,""           ,"RTO"          ,"Corena S4 R 68_1*209L_A0F7"          ,"02"          ,"1"         ,""              ,"false"         ,"MTO"            ,""                 ,"YPAC"           ,"F"             ,"15"                ,"0"         ,"0"             ,"1"             ,"1"                  ,"4"             ,"1900-01-01" ,"2999-01-01" ,"EA"  ,"001D7787002VSHA0F7" ,"0.1525311"      ,"Z1"             ,"X"              ,"1"              ,""               ,""               ,"ZI"             ,"CNHK"           ,""                ,"185"          ,"C605"          ,"4263.21"     ,"1"                  ,""            ,"0"          ,"-0.078125"         ,"true"           ,"2022-03-18"      ,"NA"       ,"NA"       ,"false"   ,"5"            ,"RTO"    ,""                   ,""                 ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"C606"     ,"SHELLLUBES2802228185"     ,"LOC~C606~ITEM~550047673~SUP~C605~REF~SHELLLUBES2802228185"
"550047760" ,""           ,"YELLOWVOLUME" ,"Spirax S2 A 80W-90_1*209L_A1W8"      ,"02"          ,"2"         ,""              ,"true"          ,"FPF"            ,""                 ,"YPAC"           ,"F"             ,"4"                 ,"0"         ,"0"             ,"1"             ,"1"                  ,"1"             ,"1900-01-01" ,"2999-01-01" ,"EA"  ,"001D8276002VSHA1W8" ,"0.0133747"      ,"X2"             ,"X"              ,"1"              ,""               ,""               ,"ZF"             ,"APME"           ,""                ,"185"          ,"I317"          ,"39147.36"    ,"2"                  ,""            ,"0"          ,"0"                 ,"true"           ,"2022-03-17"      ,"Yes"      ,"NA"       ,"false"   ,"5"            ,"BUFFER" ,""                   ,""                 ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"I324"     ,"SHELLLUBES2802228225"     ,"LOC~I324~ITEM~550047760~SUP~I317~REF~SHELLLUBES2802228225"
"550052029" ,""           ,"REDVOLUME"    ,"JD Hydrau_1*275ugl_A770"             ,"02"          ,"2"         ,""              ,"false"         ,"FPF"            ,""                 ,"YPAC"           ,"F"             ,"4"                 ,"0"         ,"0"             ,"1"             ,"1"                  ,"1"             ,"1900-01-01" ,"2999-01-01" ,"EA"  ,"001G7885002WWAA770" ,"1"              ,"X1"             ,"X"              ,"1"              ,"NA Region"      ,""               ,"ZI"             ,"NA"             ,""                ,"185"          ,"U050"          ,"4388.04"     ,"33"                 ,""            ,"0"          ,"-1.296875"         ,"true"           ,"2022-03-04"      ,"NA"       ,"Yes"      ,"false"   ,"5"            ,"BUFFER" ,"U859 WHSE"          ,"TITAN WHSE"       ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"U859"     ,"SHELLLUBES2802229866"     ,"LOC~U859~ITEM~550052029~SUP~U050~REF~SHELLLUBES2802229866"
"550052105" ,""           ,"REDVOLUME"    ,"MahindrMaximileElite_40*0.25L_A232"  ,"02"          ,"1"         ,"2022-02-28"    ,"true"          ,"FPF"            ,""                 ,"YPAC"           ,"F"             ,"4"                 ,"0"         ,"0"             ,"1"             ,"1"                  ,"56"            ,"1900-01-01" ,"2999-01-01" ,"KAR" ,"001H4220002XTVA232" ,"0.0133747"      ,"X1"             ,"X"              ,"1"              ,""               ,""               ,"EX"             ,"APME"           ,""                ,"185"          ,"I353"          ,"1801.76"     ,"66"                 ,""            ,"0"          ,"-37.421875"        ,"true"           ,"2022-03-03"      ,"Yes"      ,"NA"       ,"false"   ,"5"            ,"BUFFER" ,""                   ,""                 ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"I389"     ,"SHELLLUBES2802229980"     ,"LOC~I389~ITEM~550052105~SUP~I353~REF~SHELLLUBES2802229980"
"550052105" ,""           ,"REDVOLUME"    ,"MahindrMaximileElite_40*0.25L_A232"  ,"02"          ,"1"         ,""              ,"true"          ,"FPF"            ,""                 ,"YPAC"           ,"F"             ,"4"                 ,"0"         ,"0"             ,"1"             ,"1"                  ,"56"            ,"1900-01-01" ,"2999-01-01" ,"KAR" ,"001H4220002XTVA232" ,"0.0133747"      ,"X1"             ,"X"              ,"1"              ,""               ,""               ,"EX"             ,"APME"           ,""                ,"185"          ,"I353"          ,"1801.76"     ,"48"                 ,""            ,"0"          ,"-14.53125"         ,"true"           ,"2022-03-03"      ,"Yes"      ,"NA"       ,"false"   ,"5"            ,"BUFFER" ,""                   ,""                 ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"I411"     ,"SHELLLUBES2802229981"     ,"LOC~I411~ITEM~550052105~SUP~I353~REF~SHELLLUBES2802229981"
"550052106" ,""           ,"YELLOWVOLUME" ,"MahindrMaximileElite_20*1L_A232"     ,"02"          ,"2"         ,""              ,"true"          ,"FPF"            ,""                 ,"YPAC"           ,"F"             ,"10"                ,"0"         ,"88"            ,"5"             ,"1"                  ,"48"            ,"1900-01-01" ,"2999-01-01" ,"KAR" ,"001H4220002XTWA232" ,"0.0133747"      ,"X1"             ,"X"              ,"1"              ,""               ,""               ,"EX"             ,"APME"           ,""                ,"185"          ,"I353"          ,"6132.04"     ,"48"                 ,""            ,"0"          ,"0"                 ,"true"           ,"2022-03-15"      ,"Yes"      ,"NA"       ,"false"   ,"5"            ,"BUFFER" ,""                   ,""                 ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"I486"     ,"SHELLLUBES2802229992"     ,"LOC~I486~ITEM~550052106~SUP~I353~REF~SHELLLUBES2802229992"
"550052109" ,""           ,"REDVOLUME"    ,"MahindrMaximilSyntF2_20*1L_A232"     ,"02"          ,"1"         ,"2022-02-28"    ,"true"          ,"FPF"            ,""                 ,"YPAC"           ,"F"             ,"4"                 ,"0"         ,"0"             ,"8"             ,"1"                  ,"48"            ,"1900-01-01" ,"2999-01-01" ,"KAR" ,"001H4221002XTZA232" ,"0.0133747"      ,"X1"             ,"X"              ,"1"              ,""               ,""               ,"EX"             ,"APME"           ,""                ,"185"          ,"I353"          ,"3527.13"     ,"112"                ,""            ,"0"          ,"-36.828125"        ,"true"           ,"2022-03-03"      ,"Yes"      ,"NA"       ,"false"   ,"5"            ,"BUFFER" ,""                   ,""                 ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"I411"     ,"SHELLLUBES28022210018"    ,"LOC~I411~ITEM~550052109~SUP~I353~REF~SHELLLUBES28022210018"
"550052113" ,""           ,"REDVOLUME"    ,"MahindrMaximSynchUV2_10*2L_A232"     ,"02"          ,"1"         ,""              ,"true"          ,"FPF"            ,""                 ,"YPAC"           ,"F"             ,"4"                 ,"0"         ,"0"             ,"5"             ,"1"                  ,"48"            ,"1900-01-01" ,"2999-01-01" ,"KAR" ,"001H4222002XTUA232" ,"0.0133747"      ,"X1"             ,"X"              ,"1"              ,""               ,""               ,"EX"             ,"APME"           ,""                ,"185"          ,"I353"          ,"2469.23"     ,"84"                 ,""            ,"0"          ,"0"                 ,"true"           ,"2022-03-03"      ,"Yes"      ,"NA"       ,"false"   ,"5"            ,"BUFFER" ,""                   ,""                 ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"I389"     ,"SHELLLUBES28022210053"    ,"LOC~I389~ITEM~550052113~SUP~I353~REF~SHELLLUBES28022210053"
"550052113" ,""           ,"YELLOWVOLUME" ,"MahindrMaximSynchUV2_10*2L_A232"     ,"02"          ,"2"         ,""              ,"true"          ,"FPF"            ,""                 ,"YPAC"           ,"F"             ,"10"                ,"0"         ,"80"            ,"69"            ,"1"                  ,"48"            ,"1900-01-01" ,"2999-01-01" ,"KAR" ,"001H4222002XTUA232" ,"0.0133747"      ,"X1"             ,"X"              ,"1"              ,""               ,""               ,"EX"             ,"APME"           ,""                ,"185"          ,"I353"          ,"4938.46"     ,"138"                ,""            ,"0"          ,"0"                 ,"true"           ,"2022-03-15"      ,"Yes"      ,"NA"       ,"false"   ,"5"            ,"BUFFER" ,""                   ,""                 ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"I486"     ,"SHELLLUBES28022210055"    ,"LOC~I486~ITEM~550052113~SUP~I353~REF~SHELLLUBES28022210055"
"550047760" ,""           ,"REDVOLUME"    ,"Spirax S2 A 80W-90_1*209L_A1W8"      ,"02"          ,"3"         ,""              ,"true"          ,"FPF"            ,""                 ,"YPAC"           ,"F"             ,"5"                 ,"0"         ,"0"             ,"1"             ,"1"                  ,"1"             ,"1900-01-01" ,"2999-01-01" ,"EA"  ,"001D8276002VSHA1W8" ,"0.0133747"      ,"X2"             ,"X"              ,"1"              ,""               ,""               ,"ZF"             ,"APME"           ,""                ,"185"          ,"I317"          ,"58721.04"    ,"3"                  ,""            ,"0"          ,"0"                 ,"true"           ,"2022-03-18"      ,"Yes"      ,"NA"       ,"false"   ,"5"            ,"BUFFER" ,""                   ,""                 ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"I351"     ,"SHELLLUBES2802228230"     ,"LOC~I351~ITEM~550047760~SUP~I317~REF~SHELLLUBES2802228230"
"550047760" ,""           ,"GREENVOLUME"  ,"Spirax S2 A 80W-90_1*209L_A1W8"      ,"02"          ,"2"         ,""              ,"true"          ,"FPF"            ,""                 ,"YPAC"           ,"F"             ,"6"                 ,"0"         ,"0"             ,"2"             ,"1"                  ,"1"             ,"1900-01-01" ,"2999-01-01" ,"EA"  ,"001D8276002VSHA1W8" ,"0.0133747"      ,"X1"             ,"X"              ,"1"              ,""               ,""               ,"ZF"             ,"APME"           ,""                ,"185"          ,"I317"          ,"39147.36"    ,"2"                  ,""            ,"0"          ,"0"                 ,"true"           ,"2022-03-21"      ,"Yes"      ,"NA"       ,"false"   ,"5"            ,"BUFFER" ,""                   ,""                 ,""                 ,"None"                                ,"None"               ,"Purchased"    ,"I349"     ,"SHELLLUBES2802228229"     ,"LOC~I349~ITEM~550047760~SUP~I317~REF~SHELLLUBES2802228229"
